user id,product id,Interaction type,Time stamp,date,year,month,day_of_week,hour,Customer ID,Age,Gender,Item Purchased,Category_x,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,customer_segment,age_group,Uniqe Id,Product Name,Category_y,Selling Price,price_segment,category_simple
59.0,52c1091bb950f7466507179ac0bcbb86,like,2023-12-07 08:00:00,2023-12-07,2023,12,Thursday,8,59,69,Male,Hoodie,Clothing,54,Missouri,M,Charcoal,Summer,4.2,Yes,Free Shipping,Yes,Yes,29,Venmo,Monthly,Medium,65+,52c1091bb950f7466507179ac0bcbb86,"LeapFrog LeapStart Preschool 4-in-1 Activity Book Bundle with ABC, Shapes & Colors, Math, Animals",Toys & Games | Kids' Electronics | Electronic Learning Toys,38.33,Luxury,Toys
60.0,cb7fc27339298ae31485ce70a774f6cb,like,2023-12-08 08:00:00,2023-12-08,2023,12,Friday,8,60,63,Male,Belt,Accessories,79,Louisiana,L,Yellow,Spring,4.6,Yes,Standard,Yes,Yes,4,Debit Card,Weekly,High,50-65,cb7fc27339298ae31485ce70a774f6cb,Sherlock Holmes - The Challenge of Irene Adler,Toys & Games | Games & Accessories,16.43,Economy,Toys
61.0,5483f67f50a97a8dd7f404f80eab75e1,purchase,2023-12-09 08:00:00,2023-12-09,2023,12,Saturday,8,61,50,Male,Sweater,Clothing,37,Idaho,L,Brown,Summer,4.0,Yes,Express,Yes,Yes,17,Cash,Weekly,Low,35-50,5483f67f50a97a8dd7f404f80eab75e1,Great Eastern Entertainment Boys Attack On Titan - Levi Wallet,"Clothing, Shoes & Jewelry | Men | Accessories | Wallets, Card Cases & Money Organizers | Wallets",24.53,Premium,Clothing
62.0,ce9fd24e5a2b750d26c861da26ca283c,view,2023-12-10 08:00:00,2023-12-10,2023,12,Sunday,8,62,55,Male,Scarf,Accessories,68,Texas,M,Orange,Winter,4.7,Yes,Store Pickup,Yes,Yes,21,Credit Card,Every 3 Months,High,50-65,ce9fd24e5a2b750d26c861da26ca283c,Domez My Hero Academia 4-Piece Bundle,Toys & Games | Toy Figures & Playsets | Action Figures,19.99,Premium,Toys
63.0,ee4f7424fcbf4e3767bd0018e4c3e1d3,like,2023-12-11 08:00:00,2023-12-11,2023,12,Monday,8,63,30,Male,Sneakers,Footwear,21,Mississippi,S,Magenta,Spring,3.8,Yes,Free Shipping,Yes,Yes,31,Credit Card,Fortnightly,Low,25-35,ee4f7424fcbf4e3767bd0018e4c3e1d3,"Paw Patrol, Mighty Pups Charged Up Chase’s Deluxe Vehicle with Lights and Sounds",Toys & Games | Baby & Toddler Toys,14.99,Economy,Toys
64.0,a837eca35fd596cd19b7c5601a1342bc,purchase,2023-12-12 08:00:00,2023-12-12,2023,12,Tuesday,8,64,33,Male,Sunglasses,Accessories,79,Arizona,L,Lavender,Winter,2.7,Yes,2-Day Shipping,Yes,Yes,43,Credit Card,Weekly,High,25-35,a837eca35fd596cd19b7c5601a1342bc,Alex Discover Button Art Activity Set Kids Art and Craft Activity,Toys & Games | Baby & Toddler Toys | Sorting & Stacking Toys,11.42,Economy,Toys
65.0,b4358a38037a7e7fbcd7fe16970e7bff,purchase,2023-12-13 08:00:00,2023-12-13,2023,12,Wednesday,8,65,65,Male,Boots,Footwear,83,Alabama,S,Green,Fall,4.8,Yes,Standard,Yes,Yes,18,Debit Card,Fortnightly,VIP,50-65,b4358a38037a7e7fbcd7fe16970e7bff,DC Collectibles DCTV: Black Lightning Resin Statue,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",17.75,Premium,Toys
66.0,83e5bb2c78aa73a08f2363e66fcd9e1b,view,2023-12-14 08:00:00,2023-12-14,2023,12,Thursday,8,66,65,Male,Backpack,Accessories,36,New Jersey,M,Purple,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,44,Venmo,Every 3 Months,Low,50-65,83e5bb2c78aa73a08f2363e66fcd9e1b,Rubie's Adult 2-Tone Costume Wig,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Wigs",14.73,Economy,Clothing
67.0,ca1066833c4acdb86c6f8d1e151d651e,like,2023-12-15 08:00:00,2023-12-15,2023,12,Friday,8,67,31,Male,Blouse,Clothing,94,Pennsylvania,S,Magenta,Winter,4.7,Yes,2-Day Shipping,Yes,Yes,3,Venmo,Every 3 Months,VIP,25-35,ca1066833c4acdb86c6f8d1e151d651e,Funko Pop! Rides: Mulan - Mulan On Khan,Toys & Games | Toy Figures & Playsets | Action Figures,28.74,Premium,Toys
68.0,88f6235d5f16bcaf83a9fd886bfdd565,view,2023-12-16 08:00:00,2023-12-16,2023,12,Saturday,8,68,45,Male,Coat,Outerwear,33,Connecticut,L,Gray,Winter,4.4,Yes,Store Pickup,Yes,Yes,49,Debit Card,Monthly,Low,35-50,88f6235d5f16bcaf83a9fd886bfdd565,Flaghouse Chrome Bowling Ball Ramp,,114.57,Luxury,Other
69.0,37ec1604ef5bdfaaafd75a1bbaf5ec91,like,2023-12-17 08:00:00,2023-12-17,2023,12,Sunday,8,69,57,Male,Handbag,Accessories,46,Utah,L,Silver,Summer,3.9,Yes,Next Day Air,Yes,Yes,21,Cash,Every 3 Months,Medium,50-65,37ec1604ef5bdfaaafd75a1bbaf5ec91,"Trends International DC Comics Movie-Batman v Superman Wall Poster, 14.725"" x 22.375"", Premium Unframed",Toys & Games | Toy Figures & Playsets | Action Figures,17.49,Premium,Toys
70.0,a7a21a6b83ba70d2910c44d73b6b7725,like,2023-12-18 08:00:00,2023-12-18,2023,12,Monday,8,70,48,Male,Belt,Accessories,70,Tennessee,S,Cyan,Summer,4.4,Yes,Express,Yes,Yes,5,Cash,Weekly,High,35-50,a7a21a6b83ba70d2910c44d73b6b7725,"Aurora World Sweet and Softer Perky Penguin 9.5"" Plush",Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,12.29,Economy,Toys
71.0,18bf3174cb5fcba9e72702c927019cb3,purchase,2023-12-19 08:00:00,2023-12-19,2023,12,Tuesday,8,71,22,Male,Belt,Accessories,29,Alabama,M,Magenta,Fall,4.2,Yes,Express,Yes,Yes,32,Debit Card,Every 3 Months,Low,18-25,18bf3174cb5fcba9e72702c927019cb3,Baby Alive Luv 'n Snuggle Baby Doll Blond,Toys & Games | Dolls & Accessories | Dolls,9.27,Budget,Toys
72.0,27006457c5a1578ed9d45ff737055656,view,2023-12-20 08:00:00,2023-12-20,2023,12,Wednesday,8,72,36,Male,Dress,Clothing,48,Virginia,L,Gold,Summer,2.9,Yes,Express,Yes,Yes,34,Bank Transfer,Annually,Medium,35-50,27006457c5a1578ed9d45ff737055656,Mega Construx Welliewishers Playful Playhouse Buildable Playset,Toys & Games | Dolls & Accessories | Playsets,22.99,Premium,Toys
73.0,b2c24314887c92d7464a191f3c54de52,like,2023-12-21 08:00:00,2023-12-21,2023,12,Thursday,8,73,18,Male,Dress,Clothing,26,Georgia,M,Olive,Winter,2.9,Yes,Store Pickup,Yes,Yes,21,Bank Transfer,Every 3 Months,Low,<18,b2c24314887c92d7464a191f3c54de52,Aurora World Miyoni Poodle Pup Plush,Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,14.41,Economy,Toys
74.0,7b3118bcb208e06362ff2eb42d5b9b3c,purchase,2023-12-22 08:00:00,2023-12-22,2023,12,Friday,8,74,48,Male,Pants,Clothing,85,Hawaii,M,Teal,Spring,2.7,Yes,Free Shipping,Yes,Yes,43,Bank Transfer,Bi-Weekly,VIP,35-50,7b3118bcb208e06362ff2eb42d5b9b3c,"Squish-Dee-Lish Squishy Jumbo Toy, Squishies - Slow Rising Pup-Corn, Soft Kids Squishy Toys 86715",Toys & Games | Novelty & Gag Toys | Miniatures,4.3,Budget,Toys
75.0,1195f9df08a6df42fdd8b1892c335889,purchase,2023-12-23 08:00:00,2023-12-23,2023,12,Saturday,8,75,49,Male,Gloves,Accessories,58,Indiana,L,Violet,Spring,4.5,Yes,Express,Yes,Yes,3,Cash,Monthly,Medium,35-50,1195f9df08a6df42fdd8b1892c335889,"Mon AMI Pink Piglet Ballerina Designer Plush Doll, Exquisite Craftmanship, Premium Quality, Cuddling, Collecting & Playing Toy, Baby or Toddler Gift 18"", Multicolor",Toys & Games | Stuffed Animals & Plush Toys | Plush Puppets,34.49,Luxury,Toys
76.0,79b669f8f4defe34698c5248706cedab,view,2023-12-24 08:00:00,2023-12-24,2023,12,Sunday,8,76,64,Male,Scarf,Accessories,85,Utah,M,Blue,Summer,2.7,Yes,Free Shipping,Yes,Yes,21,Credit Card,Annually,VIP,50-65,79b669f8f4defe34698c5248706cedab,Proline 1013214 Hyrax 2G8 Rock Terrain Truck Tires (2),Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Wheels & Tires | Tires,30.36,Luxury,Toys
77.0,7254b59eae7dbde82de2eb3a5b9c8c39,like,2023-12-25 08:00:00,2023-12-25,2023,12,Monday,8,77,50,Male,Hat,Accessories,43,Delaware,S,Teal,Summer,4.2,Yes,Free Shipping,Yes,Yes,32,Venmo,Monthly,Medium,35-50,7254b59eae7dbde82de2eb3a5b9c8c39,RoomMates Curious George Peel and Stick Giant Wall Decal - RMK1082GM,Home & Kitchen | Home Décor | Kids' Room Décor | Wall Décor,11.0,Economy,Home
78.0,7d223d7689e145d8d69392167b122a13,view,2023-12-26 08:00:00,2023-12-26,2023,12,Tuesday,8,78,22,Male,Dress,Clothing,53,Delaware,L,Gold,Summer,3.3,Yes,Next Day Air,Yes,Yes,36,Debit Card,Fortnightly,Medium,18-25,7d223d7689e145d8d69392167b122a13,NECA - Teenage Mutant Ninja Turtles (1990 Movie) Prop Replica,,46.99,Luxury,Other
79.0,90fcab7631cbee136410014eea26a61d,like,2023-12-27 08:00:00,2023-12-27,2023,12,Wednesday,8,79,50,Male,Skirt,Clothing,91,Nebraska,M,Maroon,Spring,4.7,Yes,Free Shipping,Yes,Yes,50,Venmo,Fortnightly,VIP,35-50,90fcab7631cbee136410014eea26a61d,Hansa Ostrich Baby Plush,Toys & Games | Stuffed Animals & Plush Toys | Plush Figures,14.98,Economy,Toys
80.0,9485955016fda60d55229c43dc13bb94,like,2023-12-28 08:00:00,2023-12-28,2023,12,Thursday,8,80,38,Male,Jacket,Outerwear,96,Iowa,M,Olive,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,43,Bank Transfer,Every 3 Months,VIP,35-50,9485955016fda60d55229c43dc13bb94,RPM 73162 Axle Carriers Black 1/16 Traxxas Black,Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Power Plant & Driveline Systems | Axles,12.99,Economy,Toys
81.0,1f25e0968f5ab9451c985211bdfe4e27,purchase,2023-01-01 00:00:00,2023-01-01,2023,1,Sunday,0,81,19,Male,Sandals,Footwear,72,New York,XL,Blue,Summer,3.3,Yes,Store Pickup,Yes,Yes,24,Credit Card,Every 3 Months,High,18-25,1f25e0968f5ab9451c985211bdfe4e27,Mikasa VSO2000 FIVB Replica Volleyball,Sports & Outdoors | Sports & Fitness | Team Sports | Volleyball | Volleyballs | Outdoor Volleyballs,18.93,Premium,Sports
82.0,954fb803841ce010626740c8a776e981,view,2022-12-28 10:00:00,2022-12-28,2022,12,Wednesday,10,82,67,Male,Shoes,Footwear,96,Virginia,L,Maroon,Summer,2.6,Yes,Express,Yes,Yes,36,Credit Card,Every 3 Months,VIP,65+,954fb803841ce010626740c8a776e981,The Corps Special Forces Action Figures & Vehicle Deluxe Playset (Packaging & Colors May Vary),Toys & Games | Toy Figures & Playsets | Playsets & Vehicles | Playsets,29.99,Premium,Toys
83.0,2b47bdb56e45a2bcd883dda0ac5c396e,like,2022-12-29 10:00:00,2022-12-29,2022,12,Thursday,10,83,19,Male,Pants,Clothing,28,Georgia,S,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months,Low,18-25,2b47bdb56e45a2bcd883dda0ac5c396e,Creativity for Kids Clay Keychains,Toys & Games | Arts & Crafts | Clay & Dough,6.99,Budget,Toys
84.0,43cf83baf4862cb9f887c7dd08650162,purchase,2022-12-30 10:00:00,2022-12-30,2022,12,Friday,10,84,36,Male,Dress,Clothing,40,Texas,M,Turquoise,Summer,4.1,Yes,Standard,Yes,Yes,34,Bank Transfer,Weekly,Medium,35-50,43cf83baf4862cb9f887c7dd08650162,Herbaceous,Toys & Games | Games & Accessories | Board Games,14.01,Economy,Toys
85.0,4c63c213190352c4ca32ee3f19a9f80b,purchase,2022-12-31 10:00:00,2022-12-31,2022,12,Saturday,10,85,52,Male,Coat,Outerwear,32,Arizona,S,Peach,Spring,4.4,Yes,Standard,Yes,Yes,42,Bank Transfer,Every 3 Months,Low,50-65,4c63c213190352c4ca32ee3f19a9f80b,"Wild Republic Snake Plush, Snake Stuffed Animal, Plush Toy, Pet Snake, Sherbert, 54""",Toys & Games | Stuffed Animals & Plush Toys | Plush Figures,12.99,Economy,Toys
86.0,aa5d0f143bd2e72e59977889279f2cf9,view,2023-01-01 10:00:00,2023-01-01,2023,1,Sunday,10,86,53,Male,Sunglasses,Accessories,95,New Mexico,M,Charcoal,Winter,4.5,Yes,Next Day Air,Yes,Yes,2,Debit Card,Bi-Weekly,VIP,50-65,aa5d0f143bd2e72e59977889279f2cf9,"NPW-USA NPW67309 Drinking Buddies Dice Game, 6-Piece Set",Toys & Games | Games & Accessories | Game Accessories | Standard Game Dice,10.99,Economy,Toys
87.0,655d6a86d569a686be549cd34ebc3d9e,like,2023-01-02 10:00:00,2023-01-02,2023,1,Monday,10,87,24,Male,Hoodie,Clothing,41,Nevada,L,Pink,Spring,3.7,Yes,2-Day Shipping,Yes,Yes,47,Cash,Bi-Weekly,Medium,18-25,655d6a86d569a686be549cd34ebc3d9e,Blade 130 S BNF Basic With Safe,Toys & Games | Kids' Electronics,186.06,Luxury,Toys
88.0,39581e8e51beb8d3a0dd056baba4ff53,view,2023-01-03 10:00:00,2023-01-03,2023,1,Tuesday,10,88,52,Male,Shoes,Footwear,53,Ohio,M,Green,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,44,Debit Card,Fortnightly,Medium,50-65,39581e8e51beb8d3a0dd056baba4ff53,"Madame Alexander 8"" ICY Elegance Light Skin Tone Blue Eyes/Blonde Hair",Toys & Games | Dolls & Accessories | Dolls,129.95,Luxury,Toys
89.0,67fb67f9191d3971c94200a3a3b9baf9,like,2023-01-04 10:00:00,2023-01-04,2023,1,Wednesday,10,89,33,Male,T-shirt,Clothing,47,Wyoming,M,Orange,Fall,3.5,Yes,Free Shipping,Yes,Yes,35,Credit Card,Monthly,Medium,25-35,67fb67f9191d3971c94200a3a3b9baf9,NCAA Georgia Bulldogs Toy Puzzle Cube,Sports & Outdoors | Fan Shop | Toys & Game Room | Games,10.49,Economy,Sports
90.0,473f3b4baadf9bb5d4748f2f27887e00,like,2023-01-05 10:00:00,2023-01-05,2023,1,Thursday,10,90,47,Male,Jacket,Outerwear,83,California,XL,Pink,Fall,3.6,Yes,Next Day Air,Yes,Yes,15,Cash,Quarterly,VIP,35-50,473f3b4baadf9bb5d4748f2f27887e00,COBI Historical Collection M3 Grant Tank,,39.9,Luxury,Other
91.0,eae3be3cc19d4e642c2578cba1703d04,purchase,2023-01-06 10:00:00,2023-01-06,2023,1,Friday,10,91,25,Male,Hat,Accessories,48,South Carolina,L,Violet,Summer,2.9,Yes,Express,Yes,Yes,29,Credit Card,Monthly,Medium,18-25,eae3be3cc19d4e642c2578cba1703d04,"Learning Resources Serve It Up! Play Restaurant, Pretend Restaurant Set, 35 Pieces, Ages 3+",Toys & Games | Dress Up & Pretend Play | Pretend Play | Kitchen Toys | Play Food,23.74,Premium,Toys
92.0,dbf821fa0abe44f1d29203623d5ee012,view,2023-01-07 10:00:00,2023-01-07,2023,1,Saturday,10,92,44,Male,Scarf,Accessories,99,South Carolina,S,Green,Winter,4.6,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months,VIP,35-50,dbf821fa0abe44f1d29203623d5ee012,"Amscan 120175 Banner, 8' x 6 1/2"", Multi Color",Toys & Games | Party Supplies | Banners,5.58,Budget,Toys
93.0,30ea772fc1d42248ea26c4c5ad0311a5,like,2023-01-08 10:00:00,2023-01-08,2023,1,Sunday,10,93,61,Male,Jacket,Outerwear,87,Texas,M,Olive,Winter,4.4,Yes,2-Day Shipping,Yes,Yes,13,Venmo,Every 3 Months,VIP,50-65,30ea772fc1d42248ea26c4c5ad0311a5,"Melissa & Doug K’s Kids Whose Tail? 8-Page Soft Activity Book, The Original (Great Gift for Girls and Boys - Best for Babies and Toddlers, All Ages)",Toys & Games | Baby & Toddler Toys,12.99,Economy,Toys
94.0,8406b5a5a8f4b30bd4a9fcc89cca983f,purchase,2023-01-09 10:00:00,2023-01-09,2023,1,Monday,10,94,37,Male,Sweater,Clothing,62,Florida,M,Purple,Fall,4.5,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,High,35-50,8406b5a5a8f4b30bd4a9fcc89cca983f,"Bachmann Old-Time Box Car - Pennsylvania LINES - N Scale, Prototypical Oxide Red",Toys & Games | Hobbies | Trains & Accessories | Train Cars,25.96,Premium,Toys
95.0,d229c3105ea7858cd1d92641a34b4ec8,purchase,2023-01-10 10:00:00,2023-01-10,2023,1,Tuesday,10,95,58,Male,Skirt,Clothing,76,Nevada,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,28,Credit Card,Weekly,High,50-65,d229c3105ea7858cd1d92641a34b4ec8,Jumbo Foil Star Cutout (gold) Party Accessory (1 count),,15.39,Economy,Other
96.0,72b935fe1a8026edc4fa21e68e6dfe80,view,2023-01-11 10:00:00,2023-01-11,2023,1,Wednesday,10,96,37,Male,Sneakers,Footwear,100,Missouri,L,Pink,Fall,3.8,Yes,Free Shipping,Yes,Yes,48,PayPal,Monthly,VIP,35-50,72b935fe1a8026edc4fa21e68e6dfe80,Aquarius I Heart Unicorns Playing Cards,Toys & Games | Games & Accessories | Card Games | Standard Playing Card Decks,8.53,Budget,Toys
97.0,10e74e9a2789a22f0ec2c123456edf67,like,2023-01-12 10:00:00,2023-01-12,2023,1,Thursday,10,97,32,Male,Gloves,Accessories,73,Delaware,S,Gold,Spring,3.6,Yes,Express,Yes,Yes,43,Venmo,Every 3 Months,High,25-35,10e74e9a2789a22f0ec2c123456edf67,"Great Eastern Mega Man X4 9"" Plush",Toys & Games | Stuffed Animals & Plush Toys,17.57,Premium,Toys
98.0,8636a90d68d24c44934ef2ea51702f18,view,2023-01-13 10:00:00,2023-01-13,2023,1,Friday,10,98,21,Male,Shoes,Footwear,92,Virginia,M,Teal,Winter,4.8,Yes,Store Pickup,Yes,Yes,37,Cash,Annually,VIP,18-25,8636a90d68d24c44934ef2ea51702f18,"Robinson Racing Products Robinson Racing 1710 Hardened 10T Pinion Gear 32P, Brown/A",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts,3.64,Budget,Toys
99.0,78c66630b1b56bb6ea887ea781b07d47,like,2023-01-14 10:00:00,2023-01-14,2023,1,Saturday,10,99,20,Male,Jeans,Clothing,67,New York,XL,Teal,Spring,2.6,Yes,Next Day Air,Yes,Yes,20,Bank Transfer,Annually,High,18-25,78c66630b1b56bb6ea887ea781b07d47,Maisto R/C 1:14 Scale Lamborghini Huracan Radio Control Vehicle (Colors May Vary),Toys & Games | Kids' Electronics,38.55,Luxury,Toys
100.0,afef5d77b6049314aeb9c50421a2cee9,like,2023-01-15 10:00:00,2023-01-15,2023,1,Sunday,10,100,26,Male,Hoodie,Clothing,40,Missouri,XL,Indigo,Summer,3.7,Yes,Express,Yes,Yes,33,Debit Card,Quarterly,Medium,25-35,afef5d77b6049314aeb9c50421a2cee9,Aquarius DC Wonder Woman Retro Playing Cards,Toys & Games | Games & Accessories | Card Games | Standard Playing Card Decks,6.47,Budget,Toys
101.0,0379ca9ef04209d1aae2106711eb7c76,purchase,2023-01-16 10:00:00,2023-01-16,2023,1,Monday,10,101,62,Male,Sunglasses,Accessories,98,South Dakota,M,Maroon,Fall,2.7,Yes,Express,Yes,Yes,31,Cash,Fortnightly,VIP,50-65,0379ca9ef04209d1aae2106711eb7c76,"MightySkins Skin Compatible with Parrot Bebop 2 – Slow Sloth | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles | Quadcopters & Multirotors,24.99,Premium,Toys
102.0,ed8d9032bc6d9f45b4db9209d693fdc0,view,2023-01-17 10:00:00,2023-01-17,2023,1,Tuesday,10,102,27,Male,Coat,Outerwear,85,North Dakota,XL,White,Spring,4.6,Yes,Express,Yes,Yes,50,Credit Card,Bi-Weekly,VIP,25-35,ed8d9032bc6d9f45b4db9209d693fdc0,"Martha Stewart Crafts Stencil Tape, 32292","Arts, Crafts & Sewing | Crafting | Paper & Paper Crafts | Paper Craft Tools",9.97,Budget,Other
103.0,a8dc69040cc0bb452c92cfe9bb57aa1c,like,2023-01-18 10:00:00,2023-01-18,2023,1,Wednesday,10,103,51,Male,Socks,Clothing,67,Oklahoma,L,Violet,Winter,4.8,Yes,Next Day Air,Yes,Yes,35,Credit Card,Quarterly,High,50-65,a8dc69040cc0bb452c92cfe9bb57aa1c,LEGO Friends Heartlake Surf Shop 41315 Building Kit (186 Pieces),Toys & Games | Building Toys,19.99,Premium,Toys
104.0,9a895f02b4ad0cae5802632c1993eb06,purchase,2023-01-19 10:00:00,2023-01-19,2023,1,Thursday,10,104,54,Male,Boots,Footwear,89,West Virginia,L,Red,Winter,4.0,Yes,Next Day Air,Yes,Yes,22,Venmo,Bi-Weekly,VIP,50-65,9a895f02b4ad0cae5802632c1993eb06,amscan Thank Yous | Hello Kitty Collection | Party Accessory,Toys & Games | Party Supplies,9.22,Budget,Toys
105.0,92791619f785a607f88bdf065b7f132e,like,2023-01-20 10:00:00,2023-01-20,2023,1,Friday,10,105,55,Male,Sunglasses,Accessories,24,New Hampshire,L,Pink,Spring,4.4,Yes,2-Day Shipping,Yes,Yes,1,PayPal,Monthly,Low,50-65,92791619f785a607f88bdf065b7f132e,"Great Pretenders Fairy Blooms Deluxe Dress with Wings, Green, Medium","Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",34.99,Luxury,Clothing
106.0,0304022236b299aad7bc87ea32e043ff,like,2023-01-21 10:00:00,2023-01-21,2023,1,Saturday,10,106,69,Male,Backpack,Accessories,96,New York,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Annually,VIP,65+,0304022236b299aad7bc87ea32e043ff,"Thames & Kosmos Chem C2000 (V 2.0) Chemistry Set with 250 Experiments and 128 Page Lab Manual, Student Laboratory Quality Instruments & Chemicals",Toys & Games | Learning & Education | Science Kits & Toys,107.86,Luxury,Toys
107.0,814e4711e4823f8f00f058552fde21fa,purchase,2023-01-22 10:00:00,2023-01-22,2023,1,Sunday,10,107,64,Male,Jacket,Outerwear,35,Minnesota,L,White,Summer,3.7,Yes,Standard,Yes,Yes,31,Credit Card,Monthly,Low,50-65,814e4711e4823f8f00f058552fde21fa,"The Doll Maker Precious Moments Dolls, Linda Rick, Lion, Lion of Courage, Wizard of Oz, 7 inch Doll",Toys & Games | Dolls & Accessories | Dolls,22.0,Premium,Toys
108.0,f6e664c2120ea19732b41350f460463d,view,2023-01-23 10:00:00,2023-01-23,2023,1,Monday,10,108,28,Male,Sneakers,Footwear,67,Maryland,L,Olive,Winter,3.1,Yes,Next Day Air,Yes,Yes,46,PayPal,Fortnightly,High,25-35,f6e664c2120ea19732b41350f460463d,Swing-N-Slide Blue Child Seat,Toys & Games | Sports & Outdoor Play | Play Sets & Playground Equipment,15.99,Economy,Sports
109.0,d0dc4bfe601fc59233cc92ffec45c605,like,2023-01-24 10:00:00,2023-01-24,2023,1,Tuesday,10,109,70,Male,Socks,Clothing,79,Montana,L,Purple,Spring,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Bi-Weekly,High,65+,d0dc4bfe601fc59233cc92ffec45c605,Kid O Myland UFO & Alien Light Interactive Learning Toy,,19.99,Premium,Other
110.0,02d5d3748dc98cf913b93dc8b5c05c8b,view,2023-10-10 08:00:00,2023-10-10,2023,10,Tuesday,8,110,58,Male,T-shirt,Clothing,85,Alabama,M,Violet,Spring,2.6,Yes,Next Day Air,Yes,Yes,43,Bank Transfer,Fortnightly,VIP,50-65,02d5d3748dc98cf913b93dc8b5c05c8b,"Hasbro Little Pony Rainbow Dash Cuddle Pillow, Large, Blue",Toys & Games | Stuffed Animals & Plush Toys | Plush Pillows,30.82,Luxury,Toys
111.0,45208c800cf9482dfd24ef949a0f0cd0,like,2023-10-11 08:00:00,2023-10-11,2023,10,Wednesday,8,111,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,Yes,Standard,Yes,Yes,26,Venmo,Fortnightly,Low,50-65,45208c800cf9482dfd24ef949a0f0cd0,Jay Franco Nickelodeon JoJo Siwa Sweet Life Curtain/Drapes,Home & Kitchen | Home Décor | Kids' Room Décor | Window Treatments | Curtain Panels,19.99,Premium,Home
112.0,79e3041db1ebd4fdd038c9d2cf0ef04e,like,2023-10-12 08:00:00,2023-10-12,2023,10,Thursday,8,112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,Yes,Yes,9,Credit Card,Annually,High,25-35,79e3041db1ebd4fdd038c9d2cf0ef04e,Play-Doh Poop Troop Set with 12 Cans,Toys & Games | Arts & Crafts | Clay & Dough,13.71,Economy,Toys
113.0,49f3c6b312e7fecbf0ddadd4a080add7,purchase,2023-10-13 08:00:00,2023-10-13,2023,10,Friday,8,113,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,Yes,Free Shipping,Yes,Yes,28,PayPal,Bi-Weekly,High,35-50,49f3c6b312e7fecbf0ddadd4a080add7,Marvel Select: Hulk Unleashed Action Figure,,22.28,Premium,Other
114.0,c709c8bd5fcca2e3e2ae32ba1d69faf4,view,2023-10-14 08:00:00,2023-10-14,2023,10,Saturday,8,114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,Yes,20,PayPal,Quarterly,Medium,35-50,c709c8bd5fcca2e3e2ae32ba1d69faf4,Firefly: The Game - Esmeralda Game Expansion,Toys & Games | Games & Accessories | Board Games,12.5,Economy,Toys
115.0,99da793d9f8a083c04df9911ceb60715,like,2023-10-15 08:00:00,2023-10-15,2023,10,Sunday,8,115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,Yes,Yes,9,Cash,Weekly,VIP,65+,99da793d9f8a083c04df9911ceb60715,Gym Dandy Teeter-Totter Home Seesaw Playground Set TT-210,Toys & Games | Sports & Outdoor Play | Play Sets & Playground Equipment | Teeter Totters,105.81,Luxury,Sports
116.0,8e07a9181d2ec9ee5950021ea3d8b2a0,purchase,2023-10-16 08:00:00,2023-10-16,2023,10,Monday,8,116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,Yes,48,Debit Card,Every 3 Months,VIP,50-65,8e07a9181d2ec9ee5950021ea3d8b2a0,Ultra Pro Gamers Bag - Red,Sports & Outdoors | Fan Shop | Electronics | Computer Accessories,74.96,Luxury,Sports
